t_us,frame_id,sensor_id,accX,accY,accZ,acc_sum_YZ,magX,magY,magZ
1062890388,849524,0,1.005859375,-0.033203125,0.021484375,-0.01171875,0.0,0.0,0.0
1062891639,849525,0,1.00390625,-0.029296875,0.021484375,-0.0078125,0.0,0.0,0.0
1062892890,849526,0,1.00390625,-0.01953125,0.021484375,0.001953125,0.0,0.0,0.0
1062894141,849527,0,1.00390625,-0.02734375,0.01171875,-0.015625,0.0,0.0,0.0
1062895391,849528,0,0.998046875,-0.0234375,0.021484375,-0.001953125,0.0,0.0,0.0
1062896642,849529,0,1.005859375,-0.033203125,0.0234375,-0.009765625,0.0,0.0,0.0
1062897893,849530,0,1.0078125,-0.033203125,0.025390625,-0.0078125,0.0,0.0,0.0
1062899144,849531,0,0.99609375,-0.02734375,0.017578125,-0.009765625,0.0,0.0,0.0
1062900395,849532,0,1.001953125,-0.025390625,0.0234375,-0.001953125,0.0,0.0,0.0
1062901647,849533,0,1.001953125,-0.02734375,0.0234375,-0.00390625,0.0,0.0,0.0
1062902897,849534,0,1.00390625,-0.03125,0.01953125,-0.01171875,0.0,0.0,0.0
1062904148,849535,0,1.005859375,-0.029296875,0.03125,0.001953125,0.0,0.0,0.0
1062905399,849536,0,1.005859375,-0.02734375,0.0234375,-0.00390625,0.0,0.0,0.0
1062906649,849537,0,1.001953125,-0.025390625,0.021484375,-0.00390625,0.0,0.0,0.0
1062907901,849538,0,1.001953125,-0.0234375,0.025390625,0.001953125,0.0,0.0,0.0
1062909151,849539,0,1.001953125,-0.025390625,0.025390625,0.0,0.0,0.0,0.0
1062910401,849540,0,1.005859375,-0.025390625,0.025390625,0.0,0.0,0.0,0.0
1062911653,849541,0,1.0078125,-0.025390625,0.01953125,-0.005859375,0.0,0.0,0.0
1062912903,849542,0,1.001953125,-0.029296875,0.0234375,-0.005859375,0.0,0.0,0.0
1062914154,849543,0,1.005859375,-0.03125,0.01953125,-0.01171875,0.0,0.0,0.0
1062915405,849544,0,1.005859375,-0.021484375,0.02734375,0.005859375,0.0,0.0,0.0
1062916656,849545,0,1.01953125,-0.0234375,0.025390625,0.001953125,0.0,0.0,0.0
1062917906,849546,0,0.9921875,-0.025390625,0.021484375,-0.00390625,0.0,0.0,0.0
1062919157,849547,0,1.005859375,-0.0234375,0.01953125,-0.00390625,0.0,0.0,0.0
1062920408,849548,0,1.00390625,-0.03125,0.021484375,-0.009765625,0.0,0.0,0.0
1062921659,849549,0,0.998046875,-0.029296875,0.0234375,-0.005859375,0.0,0.0,0.0
1062922911,849550,0,1.00390625,-0.025390625,0.015625,-0.009765625,0.0,0.0,0.0
1062924162,849551,0,1.0,-0.02734375,0.0234375,-0.00390625,0.0,0.0,0.0
1062925414,849552,0,1.0,-0.033203125,0.0234375,-0.009765625,0.0,0.0,0.0
1062926664,849553,0,1.0,-0.03125,0.021484375,-0.009765625,0.0,0.0,0.0
1062927916,849554,0,1.0,-0.03125,0.02734375,-0.00390625,0.0,0.0,0.0
1062929167,849555,0,1.001953125,-0.025390625,0.0234375,-0.001953125,0.0,0.0,0.0
1062930417,849556,0,1.009765625,-0.029296875,0.02734375,-0.001953125,0.0,0.0,0.0
1062931668,849557,0,1.0078125,-0.03125,0.025390625,-0.005859375,0.0,0.0,0.0
1062932919,849558,0,1.00390625,-0.033203125,0.015625,-0.017578125,0.0,0.0,0.0
1062934170,849559,0,1.001953125,-0.033203125,0.021484375,-0.01171875,0.0,0.0,0.0
1062935421,849560,0,1.001953125,-0.03125,0.01953125,-0.01171875,0.0,0.0,0.0
1062936672,849561,0,1.00390625,-0.033203125,0.017578125,-0.015625,0.0,0.0,0.0
1062937922,849562,0,1.005859375,-0.03125,0.017578125,-0.013671875,0.0,0.0,0.0
1062939173,849563,0,1.001953125,-0.02734375,0.021484375,-0.005859375,0.0,0.0,0.0
1062940425,849564,0,1.005859375,-0.03125,0.025390625,-0.005859375,0.0,0.0,0.0
1062941675,849565,0,1.00390625,-0.029296875,0.025390625,-0.00390625,0.0,0.0,0.0
1062942927,849566,0,0.994140625,-0.02734375,0.021484375,-0.005859375,0.0,0.0,0.0
1062944177,849567,0,1.001953125,-0.03515625,0.01953125,-0.015625,0.0,0.0,0.0
