t_us,frame_id,sensor_id,accX,accY,accZ,acc_sum_YZ,magX,magY,magZ
65893174,52498,0,1.005859375,-0.029296875,0.017578125,-0.01171875,0.0,0.0,0.0
65894425,52499,0,1.005859375,-0.03125,0.017578125,-0.013671875,0.0,0.0,0.0
65895675,52500,0,1.001953125,-0.03125,0.01953125,-0.01171875,0.0,0.0,0.0
65896927,52501,0,1.001953125,-0.02734375,0.021484375,-0.005859375,0.0,0.0,0.0
65898178,52502,0,1.0,-0.033203125,0.017578125,-0.015625,0.0,0.0,0.0
65899430,52503,0,0.99609375,-0.033203125,0.021484375,-0.01171875,0.0,0.0,0.0
65900680,52504,0,1.0078125,-0.02734375,0.02734375,0.0,0.0,0.0,0.0
65901931,52505,0,1.009765625,-0.02734375,0.01953125,-0.0078125,0.0,0.0,0.0
65903181,52506,0,1.0078125,-0.029296875,0.025390625,-0.00390625,0.0,0.0,0.0
65904431,52507,0,1.015625,-0.03125,0.0234375,-0.0078125,0.0,0.0,0.0
65905683,52508,0,1.005859375,-0.03515625,0.01171875,-0.0234375,0.0,0.0,0.0
65906933,52509,0,1.00390625,-0.033203125,0.021484375,-0.01171875,0.0,0.0,0.0
65908183,52510,0,1.0078125,-0.03125,0.01953125,-0.01171875,0.0,0.0,0.0
65909434,52511,0,1.0078125,-0.029296875,0.015625,-0.013671875,0.0,0.0,0.0
65910685,52512,0,1.001953125,-0.029296875,0.017578125,-0.01171875,0.0,0.0,0.0
65911936,52513,0,1.0,-0.029296875,0.0234375,-0.005859375,0.0,0.0,0.0
65913186,52514,0,1.005859375,-0.03125,0.017578125,-0.013671875,0.0,0.0,0.0
65914437,52515,0,1.001953125,-0.033203125,0.01953125,-0.013671875,0.0,0.0,0.0
65915687,52516,0,0.99609375,-0.029296875,0.015625,-0.013671875,0.0,0.0,0.0
65916937,52517,0,1.00390625,-0.03125,0.017578125,-0.013671875,0.0,0.0,0.0
65918188,52518,0,1.0,-0.033203125,0.01953125,-0.013671875,0.0,0.0,0.0
65919440,52519,0,1.005859375,-0.03125,0.017578125,-0.013671875,0.0,0.0,0.0
65920690,52520,0,1.005859375,-0.03515625,0.015625,-0.01953125,0.0,0.0,0.0
65921942,52521,0,1.0,-0.033203125,0.015625,-0.017578125,0.0,0.0,0.0
65923193,52522,0,1.005859375,-0.03125,0.013671875,-0.017578125,0.0,0.0,0.0
65924445,52523,0,1.0,-0.02734375,0.017578125,-0.009765625,0.0,0.0,0.0
65925695,52524,0,1.0078125,-0.03515625,0.021484375,-0.013671875,0.0,0.0,0.0
65926947,52525,0,1.0078125,-0.029296875,0.021484375,-0.0078125,0.0,0.0,0.0
65928198,52526,0,1.0078125,-0.029296875,0.01953125,-0.009765625,0.0,0.0,0.0
65929450,52527,0,1.0,-0.033203125,0.029296875,-0.00390625,0.0,0.0,0.0
65930700,52528,0,1.00390625,-0.02734375,0.01171875,-0.015625,0.0,0.0,0.0
65931952,52529,0,1.0078125,-0.029296875,0.021484375,-0.0078125,0.0,0.0,0.0
65933203,52530,0,1.01171875,-0.02734375,0.015625,-0.01171875,0.0,0.0,0.0
65934454,52531,0,1.00390625,-0.03125,0.015625,-0.015625,0.0,0.0,0.0
65935705,52532,0,1.00390625,-0.03125,0.009765625,-0.021484375,0.0,0.0,0.0
65936957,52533,0,0.998046875,-0.03125,0.01953125,-0.01171875,0.0,0.0,0.0
65938207,52534,0,1.009765625,-0.03125,0.013671875,-0.017578125,0.0,0.0,0.0
65939459,52535,0,1.001953125,-0.03125,0.01953125,-0.01171875,0.0,0.0,0.0
65940709,52536,0,1.005859375,-0.033203125,0.01953125,-0.013671875,0.0,0.0,0.0
65941959,52537,0,1.00390625,-0.033203125,0.013671875,-0.01953125,0.0,0.0,0.0
65943209,52538,0,0.99609375,-0.033203125,0.025390625,-0.0078125,0.0,0.0,0.0
65944459,52539,0,0.998046875,-0.029296875,0.01171875,-0.017578125,0.0,0.0,0.0
65945711,52540,0,1.0078125,-0.03125,0.01953125,-0.01171875,0.0,0.0,0.0
65946961,52541,0,1.005859375,-0.03125,0.017578125,-0.013671875,0.0,0.0,0.0
65948213,52542,0,1.0,-0.03125,0.017578125,-0.013671875,0.0,0.0,0.0
65949464,52543,0,1.009765625,-0.029296875,0.015625,-0.013671875,0.0,0.0,0.0
65950715,52544,0,1.0,-0.03125,0.015625,-0.015625,0.0,0.0,0.0
65951966,52545,0,1.005859375,-0.03125,0.01953125,-0.01171875,0.0,0.0,0.0
65953216,52546,0,1.00390625,-0.03125,0.021484375,-0.009765625,0.0,0.0,0.0
65954467,52547,0,1.001953125,-0.02734375,0.025390625,-0.001953125,0.0,0.0,0.0
65955718,52548,0,1.00390625,-0.02734375,0.017578125,-0.009765625,0.0,0.0,0.0
65956968,52549,0,1.009765625,-0.033203125,0.0078125,-0.025390625,0.0,0.0,0.0
65958219,52550,0,1.00390625,-0.03125,0.001953125,-0.029296875,0.0,0.0,0.0
