t_us,frame_id,sensor_id,accX,accY,accZ,acc_sum_YZ,magX,magY,magZ
1728004859,1381206,0,1.005859375,0.0,0.0,0.0,0.0,0.0,0.0
1728006109,1381207,0,1.001953125,0.005859375,0.0078125,0.013671875,0.0,0.0,0.0
1728007360,1381208,0,1.0,0.001953125,0.0,0.001953125,0.0,0.0,0.0
1728008611,1381209,0,1.0078125,0.0,0.0,0.0,0.0,0.0,0.0
1728009861,1381210,0,1.005859375,0.001953125,0.005859375,0.0078125,0.0,0.0,0.0
1728011113,1381211,0,1.00390625,-0.005859375,0.00390625,-0.001953125,0.0,0.0,0.0
1728012364,1381212,0,1.001953125,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1728013616,1381213,0,1.00390625,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1728014866,1381214,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1728016118,1381215,0,1.009765625,-0.001953125,-0.001953125,-0.00390625,0.0,0.0,0.0
1728017368,1381216,0,1.001953125,-0.00390625,0.005859375,0.001953125,0.0,0.0,0.0
1728018619,1381217,0,1.001953125,0.0,-0.001953125,-0.001953125,0.0,0.0,0.0
1728019869,1381218,0,1.005859375,-0.005859375,0.001953125,-0.00390625,0.0,0.0,0.0
1728021119,1381219,0,1.00390625,-0.001953125,-0.001953125,-0.00390625,0.0,0.0,0.0
1728022371,1381220,0,1.005859375,0.001953125,0.001953125,0.00390625,0.0,0.0,0.0
1728023622,1381221,0,1.001953125,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1728024874,1381222,0,1.005859375,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1728026124,1381223,0,1.01171875,0.001953125,-0.001953125,0.0,0.0,0.0,0.0
1728027375,1381224,0,1.005859375,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1728028625,1381225,0,1.00390625,0.0,0.0078125,0.0078125,0.0,0.0,0.0
1728029877,1381226,0,1.00390625,-0.005859375,0.0078125,0.001953125,0.0,0.0,0.0
1728031127,1381227,0,1.005859375,-0.00390625,0.005859375,0.001953125,0.0,0.0,0.0
1728032377,1381228,0,1.005859375,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1728033629,1381229,0,1.001953125,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1728034879,1381230,0,1.0,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1728036130,1381231,0,1.001953125,-0.001953125,-0.001953125,-0.00390625,0.0,0.0,0.0
1728037381,1381232,0,1.005859375,-0.00390625,-0.00390625,-0.0078125,0.0,0.0,0.0
1728038631,1381233,0,1.0078125,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1728039882,1381234,0,1.0078125,0.001953125,-0.001953125,0.0,0.0,0.0,0.0
1728041133,1381235,0,1.005859375,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1728042384,1381236,0,1.0,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1728043635,1381237,0,1.0,-0.00390625,0.0,-0.00390625,0.0,0.0,0.0
1728044885,1381238,0,1.00390625,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1728046136,1381239,0,1.00390625,0.0,-0.001953125,-0.001953125,0.0,0.0,0.0
1728047387,1381240,0,1.00390625,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1728048638,1381241,0,1.013671875,0.0,-0.005859375,-0.005859375,0.0,0.0,0.0
1728049889,1381242,0,1.00390625,-0.00390625,0.009765625,0.005859375,0.0,0.0,0.0
1728051140,1381243,0,1.009765625,-0.00390625,0.01171875,0.0078125,0.0,0.0,0.0
1728052392,1381244,0,0.99609375,-0.0078125,0.00390625,-0.00390625,0.0,0.0,0.0
1728053642,1381245,0,1.00390625,-0.00390625,0.0,-0.00390625,0.0,0.0,0.0
1728054894,1381246,0,0.99609375,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1728056145,1381247,0,1.01171875,0.001953125,0.001953125,0.00390625,0.0,0.0,0.0
1728057395,1381248,0,1.009765625,0.0,0.0,0.0,0.0,0.0,0.0
1728058646,1381249,0,1.009765625,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1728059898,1381250,0,1.001953125,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1728061149,1381251,0,1.001953125,-0.001953125,0.0,-0.001953125,0.0,0.0,0.0
1728062400,1381252,0,1.001953125,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1728063651,1381253,0,1.00390625,0.001953125,0.005859375,0.0078125,0.0,0.0,0.0
1728064902,1381254,0,0.998046875,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1728066154,1381255,0,1.001953125,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1728067405,1381256,0,1.0078125,-0.005859375,0.001953125,-0.00390625,0.0,0.0,0.0
1728068657,1381257,0,1.00390625,-0.00390625,0.0,-0.00390625,0.0,0.0,0.0
1728069907,1381258,0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.0
1728071158,1381259,0,1.0,-0.005859375,0.00390625,-0.001953125,0.0,0.0,0.0
1728072409,1381260,0,1.015625,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1728073660,1381261,0,1.00390625,-0.001953125,-0.001953125,-0.00390625,0.0,0.0,0.0
1728074911,1381262,0,0.998046875,0.001953125,0.009765625,0.01171875,0.0,0.0,0.0
1728076161,1381263,0,1.00390625,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1728077412,1381264,0,1.01171875,-0.00390625,-0.001953125,-0.005859375,0.0,0.0,0.0
1728078664,1381265,0,1.001953125,-0.0078125,0.001953125,-0.005859375,0.0,0.0,0.0
1728079915,1381266,0,1.0078125,-0.001953125,0.0,-0.001953125,0.0,0.0,0.0
1728081166,1381267,0,1.0078125,-0.0078125,0.00390625,-0.00390625,0.0,0.0,0.0
1728082417,1381268,0,1.001953125,-0.009765625,0.001953125,-0.0078125,0.0,0.0,0.0
1728083668,1381269,0,1.001953125,0.0,0.0,0.0,0.0,0.0,0.0
1728084920,1381270,0,1.0078125,-0.001953125,0.0,-0.001953125,0.0,0.0,0.0
1728086172,1381271,0,1.001953125,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1728087422,1381272,0,1.005859375,0.0,0.0,0.0,0.0,0.0,0.0
1728088673,1381273,0,1.005859375,0.0,0.005859375,0.005859375,0.0,0.0,0.0
1728089924,1381274,0,1.009765625,-0.005859375,0.0,-0.005859375,0.0,0.0,0.0
1728091174,1381275,0,1.001953125,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1728092425,1381276,0,1.005859375,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1728093676,1381277,0,1.0078125,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1728094927,1381278,0,1.005859375,0.0,0.005859375,0.005859375,0.0,0.0,0.0
1728096177,1381279,0,1.005859375,-0.001953125,0.0,-0.001953125,0.0,0.0,0.0
1728097427,1381280,0,1.0078125,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1728098679,1381281,0,1.001953125,-0.005859375,0.001953125,-0.00390625,0.0,0.0,0.0
1728099929,1381282,0,1.0,0.001953125,0.0,0.001953125,0.0,0.0,0.0
1728101179,1381283,0,1.001953125,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1728102431,1381284,0,0.998046875,0.001953125,0.00390625,0.005859375,0.0,0.0,0.0
1728103681,1381285,0,1.0078125,0.0,0.005859375,0.005859375,0.0,0.0,0.0
1728104932,1381286,0,1.009765625,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1728106182,1381287,0,1.0078125,0.001953125,0.00390625,0.005859375,0.0,0.0,0.0
1728107432,1381288,0,1.001953125,-0.001953125,-0.005859375,-0.0078125,0.0,0.0,0.0
1728108684,1381289,0,0.998046875,-0.005859375,-0.00390625,-0.009765625,0.0,0.0,0.0
1728109934,1381290,0,1.00390625,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1728111184,1381291,0,1.0,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1728112436,1381292,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1728113686,1381293,0,1.005859375,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1728114937,1381294,0,1.001953125,-0.001953125,0.0,-0.001953125,0.0,0.0,0.0
1728116188,1381295,0,1.00390625,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1728117439,1381296,0,1.001953125,-0.00390625,0.0078125,0.00390625,0.0,0.0,0.0
1728118691,1381297,0,1.00390625,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1728119942,1381298,0,1.005859375,-0.00390625,-0.001953125,-0.005859375,0.0,0.0,0.0
1728121192,1381299,0,1.005859375,-0.00390625,-0.001953125,-0.005859375,0.0,0.0,0.0
1728122443,1381300,0,1.0,0.0,0.005859375,0.005859375,0.0,0.0,0.0
