t_us,frame_id,sensor_id,accX,accY,accZ,acc_sum_YZ,magX,magY,magZ
1854596924,1482405,0,1.005859375,0.001953125,-0.001953125,0.0,0.0,0.0,0.0
1854598176,1482406,0,1.009765625,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1854599427,1482407,0,1.0,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1854600679,1482408,0,1.013671875,0.0,0.01171875,0.01171875,0.0,0.0,0.0
1854601929,1482409,0,0.994140625,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1854603179,1482410,0,1.001953125,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1854604431,1482411,0,1.005859375,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1854605681,1482412,0,1.005859375,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1854606932,1482413,0,1.005859375,-0.00390625,0.0,-0.00390625,0.0,0.0,0.0
1854608182,1482414,0,1.0,-0.005859375,0.00390625,-0.001953125,0.0,0.0,0.0
1854609432,1482415,0,1.00390625,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1854610684,1482416,0,1.0078125,-0.001953125,0.009765625,0.0078125,0.0,0.0,0.0
1854611934,1482417,0,0.998046875,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1854613184,1482418,0,1.00390625,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1854614436,1482419,0,1.009765625,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1854615686,1482420,0,1.005859375,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1854616937,1482421,0,1.0078125,0.001953125,0.0078125,0.009765625,0.0,0.0,0.0
1854618188,1482422,0,1.009765625,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1854619439,1482423,0,1.00390625,-0.00390625,0.0078125,0.00390625,0.0,0.0,0.0
1854620691,1482424,0,1.005859375,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1854621942,1482425,0,1.001953125,-0.005859375,-0.001953125,-0.0078125,0.0,0.0,0.0
1854623192,1482426,0,1.00390625,0.0,0.005859375,0.005859375,0.0,0.0,0.0
1854624443,1482427,0,1.0078125,-0.009765625,-0.001953125,-0.01171875,0.0,0.0,0.0
1854625695,1482428,0,1.0078125,-0.00390625,0.0,-0.00390625,0.0,0.0,0.0
1854626945,1482429,0,1.0078125,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1854628197,1482430,0,1.0078125,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1854629448,1482431,0,1.005859375,-0.001953125,0.0078125,0.005859375,0.0,0.0,0.0
1854630698,1482432,0,0.998046875,0.0,0.0,0.0,0.0,0.0,0.0
1854631949,1482433,0,0.99609375,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
