t_us,frame_id,sensor_id,accX,accY,accZ,acc_sum_YZ,magX,magY,magZ
1868171927,1493257,0,1.005859375,0.0,0.005859375,0.005859375,0.0,0.0,0.0
1868173177,1493258,0,1.001953125,0.001953125,0.00390625,0.005859375,0.0,0.0,0.0
1868174427,1493259,0,1.001953125,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1868175679,1493260,0,1.009765625,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1868176929,1493261,0,1.005859375,-0.001953125,0.0,-0.001953125,0.0,0.0,0.0
1868178180,1493262,0,1.0,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1868179430,1493263,0,1.005859375,-0.005859375,0.00390625,-0.001953125,0.0,0.0,0.0
1868180681,1493264,0,1.00390625,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1868181932,1493265,0,1.005859375,-0.009765625,0.0,-0.009765625,0.0,0.0,0.0
1868183183,1493266,0,1.0078125,-0.001953125,0.0,-0.001953125,0.0,0.0,0.0
1868184433,1493267,0,1.005859375,0.0,-0.00390625,-0.00390625,0.0,0.0,0.0
1868185685,1493268,0,1.0078125,-0.001953125,0.0078125,0.005859375,0.0,0.0,0.0
1868186936,1493269,0,1.0078125,-0.005859375,0.00390625,-0.001953125,0.0,0.0,0.0
1868188187,1493270,0,1.013671875,-0.00390625,-0.001953125,-0.005859375,0.0,0.0,0.0
1868189438,1493271,0,1.005859375,-0.001953125,0.0078125,0.005859375,0.0,0.0,0.0
1868190690,1493272,0,1.00390625,0.001953125,-0.005859375,-0.00390625,0.0,0.0,0.0
1868191940,1493273,0,1.0,-0.00390625,0.009765625,0.005859375,0.0,0.0,0.0
1868193190,1493274,0,1.00390625,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1868194440,1493275,0,1.00390625,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1868195691,1493276,0,1.0078125,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1868196943,1493277,0,1.0078125,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1868198194,1493278,0,1.00390625,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1868199445,1493279,0,1.001953125,-0.005859375,0.005859375,0.0,0.0,0.0,0.0
1868200696,1493280,0,1.0,-0.00390625,0.0078125,0.00390625,0.0,0.0,0.0
1868201948,1493281,0,1.005859375,-0.00390625,0.005859375,0.001953125,0.0,0.0,0.0
1868203199,1493282,0,1.005859375,-0.00390625,0.0,-0.00390625,0.0,0.0,0.0
1868204450,1493283,0,1.005859375,0.00390625,0.00390625,0.0078125,0.0,0.0,0.0
1868205701,1493284,0,1.001953125,0.0,0.005859375,0.005859375,0.0,0.0,0.0
1868206953,1493285,0,1.0,0.001953125,0.001953125,0.00390625,0.0,0.0,0.0
1868208204,1493286,0,1.009765625,0.0,0.0,0.0,0.0,0.0,0.0
1868209455,1493287,0,1.001953125,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1868210707,1493288,0,1.005859375,-0.001953125,0.01171875,0.009765625,0.0,0.0,0.0
1868211957,1493289,0,1.00390625,-0.00390625,-0.00390625,-0.0078125,0.0,0.0,0.0
1868213207,1493290,0,1.009765625,-0.005859375,0.001953125,-0.00390625,0.0,0.0,0.0
1868214459,1493291,0,1.0078125,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1868215709,1493292,0,1.015625,-0.001953125,-0.001953125,-0.00390625,0.0,0.0,0.0
1868216960,1493293,0,0.99609375,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1868218210,1493294,0,1.005859375,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1868219461,1493295,0,1.005859375,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1868220712,1493296,0,1.00390625,-0.00390625,0.009765625,0.005859375,0.0,0.0,0.0
1868221962,1493297,0,1.0078125,-0.001953125,0.0,-0.001953125,0.0,0.0,0.0
1868223212,1493298,0,1.005859375,0.0,-0.001953125,-0.001953125,0.0,0.0,0.0
1868224463,1493299,0,1.005859375,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1868225713,1493300,0,1.0078125,0.001953125,0.0078125,0.009765625,0.0,0.0,0.0
1868226965,1493301,0,1.001953125,0.001953125,0.00390625,0.005859375,0.0,0.0,0.0
1868228216,1493302,0,1.00390625,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1868229468,1493303,0,1.00390625,0.00390625,0.001953125,0.005859375,0.0,0.0,0.0
1868230718,1493304,0,1.00390625,0.001953125,0.001953125,0.00390625,0.0,0.0,0.0
1868231970,1493305,0,1.00390625,0.001953125,0.0078125,0.009765625,0.0,0.0,0.0
1868233221,1493306,0,1.0078125,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1868234471,1493307,0,1.0,-0.005859375,0.00390625,-0.001953125,0.0,0.0,0.0
1868235722,1493308,0,1.001953125,0.001953125,0.00390625,0.005859375,0.0,0.0,0.0
1868236973,1493309,0,1.0078125,0.0,0.005859375,0.005859375,0.0,0.0,0.0
1868238225,1493310,0,0.99609375,-0.00390625,-0.001953125,-0.005859375,0.0,0.0,0.0
1868239477,1493311,0,1.001953125,-0.005859375,0.005859375,0.0,0.0,0.0,0.0
1868240728,1493312,0,1.001953125,-0.00390625,0.0078125,0.00390625,0.0,0.0,0.0
1868241978,1493313,0,1.005859375,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1868243229,1493314,0,1.009765625,-0.005859375,0.001953125,-0.00390625,0.0,0.0,0.0
1868244481,1493315,0,0.998046875,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1868245731,1493316,0,1.00390625,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1868246982,1493317,0,1.005859375,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1868248233,1493318,0,1.00390625,0.0,-0.001953125,-0.001953125,0.0,0.0,0.0
1868249483,1493319,0,1.005859375,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1868250734,1493320,0,1.0078125,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1868251984,1493321,0,1.005859375,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1868253235,1493322,0,1.005859375,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1868254486,1493323,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1868255736,1493324,0,1.001953125,0.001953125,0.00390625,0.005859375,0.0,0.0,0.0
1868256987,1493325,0,1.0078125,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1868258238,1493326,0,1.005859375,-0.005859375,0.001953125,-0.00390625,0.0,0.0,0.0
1868259489,1493327,0,1.001953125,0.0,-0.001953125,-0.001953125,0.0,0.0,0.0
1868260739,1493328,0,1.009765625,-0.00390625,0.0,-0.00390625,0.0,0.0,0.0
1868261990,1493329,0,1.005859375,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1868263241,1493330,0,1.0078125,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1868264492,1493331,0,1.017578125,0.0,-0.001953125,-0.001953125,0.0,0.0,0.0
1868265742,1493332,0,1.013671875,0.00390625,0.001953125,0.005859375,0.0,0.0,0.0
1868266993,1493333,0,1.013671875,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1868268244,1493334,0,1.001953125,-0.005859375,0.00390625,-0.001953125,0.0,0.0,0.0
1868269494,1493335,0,1.00390625,0.001953125,0.00390625,0.005859375,0.0,0.0,0.0
1868270746,1493336,0,1.0078125,-0.00390625,0.0078125,0.00390625,0.0,0.0,0.0
1868271997,1493337,0,1.0,-0.001953125,0.009765625,0.0078125,0.0,0.0,0.0
1868273248,1493338,0,1.0,-0.00390625,0.005859375,0.001953125,0.0,0.0,0.0
1868274499,1493339,0,1.00390625,-0.001953125,-0.001953125,-0.00390625,0.0,0.0,0.0
1868275750,1493340,0,1.001953125,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1868277001,1493341,0,1.0078125,0.0,0.0,0.0,0.0,0.0,0.0
1868278252,1493342,0,1.00390625,-0.005859375,0.005859375,0.0,0.0,0.0,0.0
1868279502,1493343,0,1.005859375,-0.00390625,0.009765625,0.005859375,0.0,0.0,0.0
1868280753,1493344,0,1.001953125,-0.00390625,0.0078125,0.00390625,0.0,0.0,0.0
1868282004,1493345,0,1.00390625,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1868283255,1493346,0,1.001953125,-0.00390625,0.0078125,0.00390625,0.0,0.0,0.0
1868284505,1493347,0,1.0078125,-0.005859375,0.0078125,0.001953125,0.0,0.0,0.0
1868285756,1493348,0,1.0078125,-0.005859375,0.001953125,-0.00390625,0.0,0.0,0.0
1868287008,1493349,0,1.005859375,-0.00390625,0.009765625,0.005859375,0.0,0.0,0.0
1868288258,1493350,0,1.00390625,-0.00390625,0.01171875,0.0078125,0.0,0.0,0.0
1868289509,1493351,0,1.00390625,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1868290759,1493352,0,1.0078125,0.0,-0.005859375,-0.005859375,0.0,0.0,0.0
1868292010,1493353,0,1.013671875,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1868293261,1493354,0,0.994140625,0.00390625,0.0078125,0.01171875,0.0,0.0,0.0
1868294513,1493355,0,1.005859375,-0.001953125,0.009765625,0.0078125,0.0,0.0,0.0
1868295764,1493356,0,1.005859375,-0.005859375,0.001953125,-0.00390625,0.0,0.0,0.0
1868297015,1493357,0,1.0,0.0,0.005859375,0.005859375,0.0,0.0,0.0
1868298270,1493358,0,1.001953125,0.0,0.0,0.0,0.0,0.0,0.0
1868299521,1493359,0,1.0078125,-0.0078125,0.005859375,-0.001953125,0.0,0.0,0.0
1868300772,1493360,0,1.005859375,-0.00390625,0.005859375,0.001953125,0.0,0.0,0.0
1868302024,1493361,0,1.005859375,-0.001953125,-0.00390625,-0.005859375,0.0,0.0,0.0
1868303275,1493362,0,1.00390625,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1868304527,1493363,0,1.0078125,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1868305778,1493364,0,1.0,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1868307028,1493365,0,1.0078125,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
