t_us,frame_id,sensor_id,accX,accY,accZ,acc_sum_YZ,magX,magY,magZ
1716376275,1371910,0,1.0078125,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1716377527,1371911,0,0.998046875,-0.001953125,0.005859375,0.00390625,0.0,0.0,0.0
1716378778,1371912,0,0.994140625,-0.00390625,0.0,-0.00390625,0.0,0.0,0.0
1716380028,1371913,0,1.00390625,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1716381279,1371914,0,1.0078125,0.0,0.0,0.0,0.0,0.0,0.0
1716382530,1371915,0,1.00390625,0.00390625,0.001953125,0.005859375,0.0,0.0,0.0
1716383782,1371916,0,1.001953125,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1716385032,1371917,0,1.00390625,-0.001953125,-0.001953125,-0.00390625,0.0,0.0,0.0
1716386282,1371918,0,0.998046875,-0.001953125,0.0,-0.001953125,0.0,0.0,0.0
1716387532,1371919,0,1.005859375,-0.001953125,-0.00390625,-0.005859375,0.0,0.0,0.0
1716388783,1371920,0,1.005859375,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1716390034,1371921,0,1.005859375,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1716391285,1371922,0,1.005859375,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1716392537,1371923,0,1.005859375,-0.005859375,-0.001953125,-0.0078125,0.0,0.0,0.0
1716393789,1371924,0,1.00390625,-0.005859375,-0.001953125,-0.0078125,0.0,0.0,0.0
1716395039,1371925,0,1.0078125,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1716396290,1371926,0,1.00390625,-0.00390625,0.0,-0.00390625,0.0,0.0,0.0
1716397541,1371927,0,1.005859375,-0.005859375,0.00390625,-0.001953125,0.0,0.0,0.0
1716398792,1371928,0,1.009765625,0.001953125,0.005859375,0.0078125,0.0,0.0,0.0
1716400042,1371929,0,1.00390625,-0.00390625,-0.00390625,-0.0078125,0.0,0.0,0.0
1716401294,1371930,0,1.0,-0.00390625,0.00390625,0.0,0.0,0.0,0.0
1716402545,1371931,0,1.013671875,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
1716403795,1371932,0,1.001953125,-0.00390625,0.0,-0.00390625,0.0,0.0,0.0
1716405047,1371933,0,1.001953125,-0.00390625,-0.001953125,-0.005859375,0.0,0.0,0.0
1716406298,1371934,0,0.998046875,-0.005859375,0.005859375,0.0,0.0,0.0,0.0
1716407549,1371935,0,1.00390625,0.0,0.005859375,0.005859375,0.0,0.0,0.0
1716408800,1371936,0,1.0078125,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1716410050,1371937,0,1.009765625,-0.001953125,0.001953125,0.0,0.0,0.0,0.0
1716411301,1371938,0,1.00390625,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1716412552,1371939,0,1.005859375,-0.00390625,0.0,-0.00390625,0.0,0.0,0.0
1716413803,1371940,0,1.0,-0.001953125,0.01171875,0.009765625,0.0,0.0,0.0
1716415053,1371941,0,1.00390625,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1716416305,1371942,0,1.00390625,0.0,0.00390625,0.00390625,0.0,0.0,0.0
1716417557,1371943,0,1.001953125,-0.001953125,0.00390625,0.001953125,0.0,0.0,0.0
1716418808,1371944,0,1.001953125,-0.001953125,0.0,-0.001953125,0.0,0.0,0.0
1716420059,1371945,0,1.00390625,-0.00390625,0.0,-0.00390625,0.0,0.0,0.0
1716421310,1371946,0,1.005859375,0.0,0.005859375,0.005859375,0.0,0.0,0.0
1716422562,1371947,0,1.001953125,-0.001953125,-0.001953125,-0.00390625,0.0,0.0,0.0
1716423812,1371948,0,0.998046875,-0.00390625,-0.001953125,-0.005859375,0.0,0.0,0.0
1716425064,1371949,0,1.001953125,0.0,0.001953125,0.001953125,0.0,0.0,0.0
1716426314,1371950,0,0.998046875,-0.00390625,-0.001953125,-0.005859375,0.0,0.0,0.0
1716427565,1371951,0,1.00390625,-0.001953125,0.0,-0.001953125,0.0,0.0,0.0
1716428816,1371952,0,0.99609375,-0.001953125,-0.001953125,-0.00390625,0.0,0.0,0.0
1716430066,1371953,0,1.021484375,-0.00390625,-0.001953125,-0.005859375,0.0,0.0,0.0
1716431317,1371954,0,1.00390625,-0.001953125,0.0,-0.001953125,0.0,0.0,0.0
1716432569,1371955,0,1.0,-0.00390625,0.001953125,-0.001953125,0.0,0.0,0.0
