t_us,frame_id,sensor_id,accX,accY,accZ,acc_sum_YZ,magX,magY,magZ
1177225560,940954,0,0.998046875,-0.03515625,0.017578125,-0.017578125,0.0,0.0,0.0
1177226812,940955,0,1.0078125,-0.037109375,0.013671875,-0.0234375,0.0,0.0,0.0
1177228063,940956,0,1.0,-0.033203125,0.009765625,-0.0234375,0.0,0.0,-1.1368683772161603e-13
1177230564,940958,0,1.00390625,-0.03125,0.0078125,-0.0234375,0.0,0.0,0.0
1177231815,940959,0,1.001953125,-0.033203125,0.009765625,-0.0234375,0.0,0.0,0.0
1177233065,940960,0,1.005859375,-0.03125,0.017578125,-0.013671875,0.0,0.0,0.0
1177234316,940961,0,1.00390625,-0.029296875,0.001953125,-0.02734375,0.0,0.0,0.0
1177235567,940962,0,1.001953125,-0.03125,0.005859375,-0.025390625,0.0,0.0,0.0
1177236817,940963,0,1.001953125,-0.02734375,0.013671875,-0.013671875,0.0,0.0,0.0
1177238069,940964,0,1.00390625,-0.03125,0.015625,-0.015625,0.0,0.0,0.0
1177239319,940965,0,1.00390625,-0.033203125,0.015625,-0.017578125,0.0,0.0,0.0
1177240570,940966,0,1.0078125,-0.02734375,0.013671875,-0.013671875,0.0,0.0,0.0
1177241822,940967,0,1.0078125,-0.03125,0.013671875,-0.017578125,0.0,0.0,0.0
1177243072,940968,0,1.009765625,-0.02734375,0.013671875,-0.013671875,0.0,0.0,0.0
1177244322,940969,0,1.005859375,-0.025390625,0.021484375,-0.00390625,0.0,0.0,0.0
1177245572,940970,0,1.009765625,-0.02734375,0.01171875,-0.015625,0.0,0.0,0.0
1177246823,940971,0,1.005859375,-0.033203125,0.013671875,-0.01953125,0.0,0.0,0.0
1177248075,940972,0,1.001953125,-0.03515625,0.009765625,-0.025390625,0.0,0.0,0.0
1177249326,940973,0,1.01171875,-0.0390625,0.0078125,-0.03125,0.0,0.0,0.0
1177250576,940974,0,1.009765625,-0.041015625,0.00390625,-0.037109375,0.0,0.0,0.0
1177251827,940975,0,1.0078125,-0.041015625,0.00390625,-0.037109375,0.0,0.0,0.0
1177253077,940976,0,1.001953125,-0.03515625,0.005859375,-0.029296875,0.0,0.0,0.0
1177254327,940977,0,1.005859375,-0.03515625,0.0078125,-0.02734375,0.0,0.0,0.0
1177255578,940978,0,1.015625,-0.0390625,0.0078125,-0.03125,0.0,0.0,0.0
1177256829,940979,0,1.00390625,-0.037109375,0.015625,-0.021484375,0.0,0.0,0.0
1177258080,940980,0,1.0078125,-0.037109375,0.013671875,-0.0234375,0.0,0.0,0.0
1177259332,940981,0,1.009765625,-0.033203125,0.01171875,-0.021484375,0.0,0.0,0.0
1177260582,940982,0,1.00390625,-0.033203125,0.017578125,-0.015625,0.0,0.0,0.0
1177261834,940983,0,1.00390625,-0.029296875,0.013671875,-0.015625,0.0,0.0,0.0
1177263085,940984,0,1.005859375,-0.033203125,0.013671875,-0.01953125,0.0,0.0,0.0
1177264335,940985,0,1.00390625,-0.037109375,0.0078125,-0.029296875,0.0,0.0,0.0
1177265586,940986,0,1.001953125,-0.03515625,0.01171875,-0.0234375,0.0,0.0,0.0
1177266838,940987,0,1.00390625,-0.033203125,0.009765625,-0.0234375,0.0,0.0,0.0
1177268088,940988,0,0.998046875,-0.041015625,0.00390625,-0.037109375,0.0,0.0,0.0
1177269338,940989,0,1.00390625,-0.0390625,0.0078125,-0.03125,0.0,0.0,0.0
1177270589,940990,0,0.99609375,-0.037109375,0.01171875,-0.025390625,0.0,0.0,0.0
1177271839,940991,0,1.00390625,-0.03125,0.01171875,-0.01953125,0.0,0.0,0.0
1177273091,940992,0,1.00390625,-0.03515625,0.009765625,-0.025390625,0.0,0.0,0.0
1177274341,940993,0,1.0,-0.03515625,0.025390625,-0.009765625,0.0,0.0,0.0
1177275592,940994,0,1.009765625,-0.03125,0.01171875,-0.01953125,0.0,0.0,0.0
1177276844,940995,0,1.001953125,-0.03515625,0.013671875,-0.021484375,0.0,0.0,0.0
1177278094,940996,0,1.00390625,-0.03515625,0.009765625,-0.025390625,0.0,0.0,0.0
1177279344,940997,0,1.0078125,-0.029296875,0.013671875,-0.015625,0.0,0.0,0.0
1177280595,940998,0,1.009765625,-0.025390625,0.005859375,-0.01953125,0.0,0.0,0.0
1177281846,940999,0,1.009765625,-0.029296875,0.01953125,-0.009765625,0.0,0.0,0.0
1177283096,941000,0,1.005859375,-0.025390625,0.017578125,-0.0078125,0.0,0.0,0.0
1177284346,941001,0,1.001953125,-0.03125,0.015625,-0.015625,0.0,0.0,0.0
1177285597,941002,0,1.001953125,-0.033203125,0.013671875,-0.01953125,0.0,0.0,0.0
1177286847,941003,0,1.001953125,-0.041015625,0.013671875,-0.02734375,0.0,0.0,0.0
1177288097,941004,0,1.001953125,-0.033203125,0.017578125,-0.015625,0.0,0.0,0.0
1177289349,941005,0,1.00390625,-0.03515625,0.013671875,-0.021484375,0.0,0.0,0.0
1177290599,941006,0,1.00390625,-0.03125,0.017578125,-0.013671875,0.0,0.0,0.0
1177291850,941007,0,1.009765625,-0.03515625,0.013671875,-0.021484375,0.0,0.0,0.0
1177293101,941008,0,1.0,-0.029296875,0.017578125,-0.01171875,0.0,0.0,0.0
1177294351,941009,0,1.0078125,-0.03125,0.015625,-0.015625,0.0,0.0,0.0
1177295602,941010,0,1.005859375,-0.033203125,0.017578125,-0.015625,0.0,0.0,0.0
1177296853,941011,0,1.005859375,-0.03515625,0.013671875,-0.021484375,0.0,0.0,0.0
1177298103,941012,0,0.998046875,-0.033203125,0.015625,-0.017578125,0.0,0.0,0.0
1177299355,941013,0,1.005859375,-0.033203125,0.005859375,-0.02734375,0.0,0.0,0.0
1177300606,941014,0,1.005859375,-0.02734375,0.01171875,-0.015625,0.0,0.0,0.0
1177301856,941015,0,1.0,-0.033203125,0.005859375,-0.02734375,0.0,0.0,0.0
1177303108,941016,0,1.001953125,-0.03125,0.01953125,-0.01171875,0.0,0.0,0.0
1177304359,941017,0,1.015625,-0.03125,0.0078125,-0.0234375,0.0,0.0,0.0
1177305610,941018,0,1.00390625,-0.033203125,0.009765625,-0.0234375,0.0,0.0,0.0
1177306860,941019,0,1.009765625,-0.02734375,0.0078125,-0.01953125,0.0,0.0,0.0
1177308110,941020,0,0.99609375,-0.03125,0.009765625,-0.021484375,0.0,0.0,0.0
1177309362,941021,0,0.998046875,-0.03515625,0.009765625,-0.025390625,0.0,0.0,0.0
1177310614,941022,0,1.00390625,-0.0390625,0.017578125,-0.021484375,0.0,0.0,0.0
1177311865,941023,0,1.005859375,-0.0390625,0.01171875,-0.02734375,0.0,0.0,0.0
1177313115,941024,0,1.0,-0.0390625,0.01171875,-0.02734375,0.0,0.0,0.0
1177314366,941025,0,1.005859375,-0.03515625,0.01171875,-0.0234375,0.0,0.0,0.0
1177315616,941026,0,1.001953125,-0.0390625,0.005859375,-0.033203125,0.0,0.0,0.0
1177316867,941027,0,1.00390625,-0.041015625,0.0078125,-0.033203125,0.0,0.0,0.0
1177318118,941028,0,1.009765625,-0.044921875,0.009765625,-0.03515625,0.0,0.0,0.0
1177319368,941029,0,1.0078125,-0.05078125,0.001953125,-0.048828125,0.0,0.0,0.0
1177320619,941030,0,0.994140625,-0.04296875,0.0,-0.04296875,0.0,0.0,0.0
1177321871,941031,0,1.001953125,-0.0390625,0.005859375,-0.033203125,0.0,0.0,0.0
1177323121,941032,0,1.0078125,-0.037109375,0.015625,-0.021484375,0.0,0.0,0.0
1177324371,941033,0,1.00390625,-0.037109375,0.009765625,-0.02734375,0.0,0.0,0.0
1177325623,941034,0,1.0078125,-0.03515625,0.009765625,-0.025390625,0.0,0.0,0.0
1177326873,941035,0,0.998046875,-0.037109375,0.009765625,-0.02734375,0.0,0.0,0.0
1177328124,941036,0,1.005859375,-0.03515625,0.001953125,-0.033203125,0.0,0.0,0.0
1177329376,941037,0,1.00390625,-0.04296875,0.01171875,-0.03125,0.0,0.0,0.0
1177330626,941038,0,1.0078125,-0.03515625,0.0078125,-0.02734375,0.0,0.0,0.0
1177331877,941039,0,1.005859375,-0.033203125,0.017578125,-0.015625,0.0,0.0,0.0
1177333127,941040,0,1.00390625,-0.029296875,0.01171875,-0.017578125,0.0,0.0,0.0
1177334377,941041,0,1.001953125,-0.03515625,0.005859375,-0.029296875,0.0,0.0,0.0
1177335629,941042,0,1.0,-0.03515625,0.009765625,-0.025390625,0.0,0.0,0.0
1177336879,941043,0,1.0078125,-0.03515625,0.013671875,-0.021484375,0.0,0.0,0.0
1177338130,941044,0,1.005859375,-0.037109375,0.01953125,-0.017578125,0.0,0.0,0.0
1177339381,941045,0,1.005859375,-0.037109375,0.009765625,-0.02734375,0.0,0.0,0.0
1177340631,941046,0,1.005859375,-0.033203125,0.01171875,-0.021484375,0.0,0.0,0.0
1177341883,941047,0,1.0078125,-0.037109375,0.013671875,-0.0234375,0.0,0.0,0.0
1177343134,941048,0,1.00390625,-0.03515625,0.01171875,-0.0234375,0.0,0.0,0.0
1177344384,941049,0,1.00390625,-0.044921875,0.001953125,-0.04296875,0.0,0.0,0.0
1177345635,941050,0,1.0,-0.0390625,0.005859375,-0.033203125,0.0,0.0,0.0
1177346887,941051,0,1.005859375,-0.0390625,0.009765625,-0.029296875,0.0,0.0,0.0
1177348137,941052,0,1.001953125,-0.0390625,0.013671875,-0.025390625,0.0,0.0,0.0
1177349388,941053,0,1.00390625,-0.03515625,0.015625,-0.01953125,0.0,0.0,0.0
1177350639,941054,0,1.00390625,-0.0390625,0.01171875,-0.02734375,0.0,0.0,0.0
1177351889,941055,0,1.001953125,-0.037109375,0.01171875,-0.025390625,0.0,0.0,0.0
1177353140,941056,0,0.998046875,-0.03515625,0.0,-0.03515625,0.0,0.0,0.0
1177354392,941057,0,0.9921875,-0.033203125,0.013671875,-0.01953125,0.0,0.0,0.0
1177355642,941058,0,1.0,-0.037109375,0.005859375,-0.03125,0.0,0.0,0.0
1177356894,941059,0,0.99609375,-0.03515625,0.0078125,-0.02734375,0.0,0.0,0.0
1177358145,941060,0,1.0078125,-0.033203125,0.005859375,-0.02734375,0.0,0.0,0.0
1177359396,941061,0,1.0,-0.041015625,0.0078125,-0.033203125,0.0,0.0,0.0
1177360647,941062,0,1.0078125,-0.03515625,0.009765625,-0.025390625,0.0,0.0,0.0
1177361899,941063,0,1.0078125,-0.03515625,0.015625,-0.01953125,0.0,0.0,0.0
1177363150,941064,0,1.009765625,-0.033203125,0.01171875,-0.021484375,0.0,0.0,0.0
